N_unmapped	1742192	1742192	1742192
N_multimapping	5360093	5360093	5360093
N_noFeature	5450368	24171581	24587365
N_ambiguous	1056390	231159	225546
ENSDARG00000104632	70	42	31
ENSDARG00000100660	107	51	58
ENSDARG00000098417	24	18	12
ENSDARG00000100422	6558	3258	3315
ENSDARG00000102128	578	303	278
ENSDARG00000103095	1113	581	535
ENSDARG00000102226	189	89	105
ENSDARG00000104049	617	291	334
ENSDARG00000102474	1350	637	724
ENSDARG00000100143	2490	1276	1266
ENSDARG00000101771	1	0	1
ENSDARG00000104839	966	496	487
ENSDARG00000104373	631	331	320
ENSDARG00000098311	404	214	205
ENSDARG00000102121	68	41	35
ENSDARG00000102123	1572	783	811
ENSDARG00000102141	522	257	275
ENSDARG00000105725	4	2	2
ENSDARG00000099787	64	45	22
ENSDARG00000070546	34	16	18
ENSDARG00000045914	8149	4158	4001
ENSDARG00000045913	704	388	317
ENSDARG00000045911	1970	988	990
ENSDARG00000102361	0	0	0
ENSDARG00000045910	1129	595	538
ENSDARG00000045909	291	145	154
ENSDARG00000025073	40496	20460	20068
ENSDARG00000084828	9	7	2
ENSDARG00000084784	14	6	8
ENSDARG00000095951	1	1	1
ENSDARG00000093924	2	0	2
ENSDARG00000084451	0	0	0
ENSDARG00000031737	44	24	22
ENSDARG00000099652	3169	1633	1540
ENSDARG00000101047	627	525	545
ENSDARG00000102104	0	228	218
ENSDARG00000099833	447	231	218
ENSDARG00000103870	48	24	26
ENSDARG00000096118	718	366	370
ENSDARG00000045900	559	275	304
ENSDARG00000016968	3148	1629	1520
ENSDARG00000102878	424	222	202
ENSDARG00000059311	562	279	284
ENSDARG00000017386	672	349	323
ENSDARG00000045898	591	309	283
ENSDARG00000006060	2050	1030	1023
ENSDARG00000103050	5	4	2
ENSDARG00000104018	4419	2166	2253
ENSDARG00000070535	3	2	2
ENSDARG00000013789	185	97	88
ENSDARG00000063686	413	201	213
ENSDARG00000087962	1187	630	561
ENSDARG00000099313	1710	864	846
ENSDARG00000103102	49	25	24
ENSDARG00000102157	3	3	0
ENSDARG00000098612	19	11	10
ENSDARG00000100898	0	0	0
ENSDARG00000102340	333	176	158
