N_unmapped	1116606	1116606	1116606
N_multimapping	6930976	6930976	6930976
N_noFeature	5890459	18438231	18585134
N_ambiguous	698285	162505	158780
ENSDARG00000104632	44	27	18
ENSDARG00000100660	72	35	40
ENSDARG00000098417	63	36	28
ENSDARG00000100422	4836	2385	2457
ENSDARG00000102128	462	230	236
ENSDARG00000103095	1146	601	548
ENSDARG00000102226	258	135	127
ENSDARG00000104049	588	289	301
ENSDARG00000102474	727	344	387
ENSDARG00000100143	2221	1090	1158
ENSDARG00000101771	2	1	1
ENSDARG00000104839	931	492	450
ENSDARG00000104373	298	154	154
ENSDARG00000098311	451	232	231
ENSDARG00000102121	60	35	29
ENSDARG00000102123	1536	790	760
ENSDARG00000102141	435	227	215
ENSDARG00000105725	2	1	1
ENSDARG00000099787	54	31	25
ENSDARG00000070546	34	17	19
ENSDARG00000045914	5039	2566	2477
ENSDARG00000045913	421	207	215
ENSDARG00000045911	1604	766	840
ENSDARG00000102361	0	0	0
ENSDARG00000045910	821	432	396
ENSDARG00000045909	245	123	127
ENSDARG00000025073	27065	13549	13527
ENSDARG00000084828	4	3	1
ENSDARG00000084784	4	1	3
ENSDARG00000095951	4	2	2
ENSDARG00000093924	2	2	1
ENSDARG00000084451	0	0	0
ENSDARG00000031737	53	26	27
ENSDARG00000099652	1976	983	994
ENSDARG00000101047	676	529	563
ENSDARG00000102104	0	216	197
ENSDARG00000099833	383	194	189
ENSDARG00000103870	29	13	16
ENSDARG00000096118	353	179	182
ENSDARG00000045900	513	249	273
ENSDARG00000016968	1618	840	780
ENSDARG00000102878	465	246	219
ENSDARG00000059311	702	368	334
ENSDARG00000017386	393	192	201
ENSDARG00000045898	641	311	330
ENSDARG00000006060	1065	523	543
ENSDARG00000103050	2	1	1
ENSDARG00000104018	2700	1369	1331
ENSDARG00000070535	0	0	0
ENSDARG00000013789	168	83	85
ENSDARG00000063686	234	98	137
ENSDARG00000087962	615	311	308
ENSDARG00000099313	857	438	419
ENSDARG00000103102	70	33	37
ENSDARG00000102157	2	1	1
ENSDARG00000098612	31	16	15
ENSDARG00000100898	0	0	0
ENSDARG00000102340	502	250	252
ENSDARG00000099129	120	62	59
ENSDARG00000101813	11922	5962	5964
ENSDARG00000098551	161	97	64
ENSDARG00000025601	1	0	1
ENSDARG00000063672	299	126	174
ENSDARG00000018149	2142	1062	1083
ENSDARG00000095920	1	2	0
ENSDARG00000045886	2755	1385	1375
ENSDARG00000045885	1840	927	913
ENSDARG00000007413	3206	1558	1651
ENSDARG00000097341	28	7	21
ENSDARG00000045880	484	233	251
ENSDARG00000009657	548	290	259
ENSDARG00000093658	880	446	439
ENSDARG00000026839	335	166	174
ENSDARG00000016979	760	451	403
ENSDARG00000070477	560	319	335
ENSDARG00000045878	636	330	306
ENSDARG00000045877	1556	794	763
ENSDARG00000079391	292	155	137
ENSDARG00000015921	663	324	339
ENSDARG00000099520	4	2	2
ENSDARG00000061544	209	115	94
ENSDARG00000020812	3	0	3
ENSDARG00000094007	4	2	2
ENSDARG00000093685	0	0	0
ENSDARG00000059196	5	3	2
ENSDARG00000009262	138	72	66
ENSDARG00000018618	3683	1874	1812
ENSDARG00000045874	591	391	400
ENSDARG00000057468	41	134	106
ENSDARG00000045873	148	88	60
ENSDARG00000079143	95	48	47
ENSDARG00000057714	308	154	154
ENSDARG00000045224	43	17	29
ENSDARG00000011246	350	191	162
ENSDARG00000053709	36	22	17
ENSDARG00000039724	45	17	29
ENSDARG00000070441	407	196	211
ENSDARG00000011961	582	306	276
ENSDARG00000008986	553	273	280
ENSDARG00000008235	365	192	173
ENSDARG00000004592	131	57	75
ENSDARG00000006567	101	57	44
ENSDARG00000016231	208	107	101
ENSDARG00000016749	158	84	75
ENSDARG00000004227	347	190	157
ENSDARG00000006038	1033	535	498
ENSDARG00000045870	1375	735	640
ENSDARG00000060248	39	20	19
ENSDARG00000017757	195	86	109
ENSDARG00000030598	509	257	252
ENSDARG00000077356	52	53	44
ENSDARG00000097907	3	23	25
ENSDARG00000089860	104	60	57
ENSDARG00000097073	0	12	9
ENSDARG00000039843	206	110	104
ENSDARG00000077654	130	61	69
ENSDARG00000080242	0	0	0
ENSDARG00000070414	0	0	0
ENSDARG00000067495	0	0	0
ENSDARG00000045867	0	0	0
ENSDARG00000095979	1	1	0
ENSDARG00000094531	0	0	0
ENSDARG00000033296	175	91	84
ENSDARG00000104357	25	12	13
ENSDARG00000006283	1082	588	494
ENSDARG00000045864	73	38	35
ENSDARG00000045863	7	3	4
ENSDARG00000093470	1	0	1
ENSDARG00000105162	32	14	18
ENSDARG00000016691	2000	1035	965
ENSDARG00000101363	49	25	24
ENSDARG00000095042	1	0	1
ENSDARG00000100963	73	37	36
ENSDARG00000059043	56	25	31
ENSDARG00000075281	271	130	141
ENSDARG00000023766	501	313	274
ENSDARG00000097286	0	46	40
ENSDARG00000039356	484	270	214
ENSDARG00000059064	720	338	392
ENSDARG00000099725	0	6	4
ENSDARG00000090401	52	22	30
ENSDARG00000063578	549	270	279
ENSDARG00000063563	1254	640	615
ENSDARG00000039350	310	158	152
ENSDARG00000073963	66	28	40
ENSDARG00000069607	17	7	10
ENSDARG00000059053	1041	512	534
ENSDARG00000092677	40	122	111
ENSDARG00000020871	2028	1140	1080
ENSDARG00000039346	809	400	410
ENSDARG00000101565	4	3	1
ENSDARG00000097044	22	10	15
ENSDARG00000059003	339	177	165
ENSDARG00000039343	1475	753	722
ENSDARG00000039340	809	421	389
ENSDARG00000070408	83	37	46
ENSDARG00000045858	56	31	25
ENSDARG00000045856	11	5	6
ENSDARG00000045854	2	1	1
ENSDARG00000045853	167	79	88
ENSDARG00000045851	29	16	13
ENSDARG00000095324	26	12	14
ENSDARG00000015623	21	6	16
ENSDARG00000030694	2098	1060	1040
ENSDARG00000096037	369	175	194
ENSDARG00000045850	236	201	182
ENSDARG00000015931	1348	749	752
ENSDARG00000063481	17	7	12
ENSDARG00000045847	1804	878	933
ENSDARG00000045846	289	158	138
ENSDARG00000045843	3456	1744	1723
ENSDARG00000045842	639	643	646
ENSDARG00000095332	50	354	343
ENSDARG00000014395	71	32	40
ENSDARG00000045837	257	130	130
ENSDARG00000094254	0	0	0
ENSDARG00000097507	61	31	30
ENSDARG00000095186	2	1	2
ENSDARG00000096986	24	14	10
ENSDARG00000097353	46	21	26
ENSDARG00000018770	2	1	2
ENSDARG00000045836	972	481	492
ENSDARG00000006409	284	138	146
ENSDARG00000045835	17	10	7
ENSDARG00000045834	1	1	0
ENSDARG00000034700	574	297	283
ENSDARG00000024465	493	259	235
