N_unmapped	863397	863397	863397
N_multimapping	2390707	2390707	2390707
N_noFeature	4099909	19285345	19311017
N_ambiguous	857161	193669	189793
ENSDARG00000104632	54	30	26
ENSDARG00000100660	167	90	80
ENSDARG00000098417	41	18	26
ENSDARG00000100422	3922	1943	1988
ENSDARG00000102128	405	218	188
ENSDARG00000103095	1755	884	875
ENSDARG00000102226	266	137	131
ENSDARG00000104049	798	390	413
ENSDARG00000102474	779	398	384
ENSDARG00000100143	1706	895	840
ENSDARG00000101771	0	0	0
ENSDARG00000104839	862	435	436
ENSDARG00000104373	263	131	137
ENSDARG00000098311	343	175	175
ENSDARG00000102121	48	25	28
ENSDARG00000102123	1514	768	758
ENSDARG00000102141	463	239	237
ENSDARG00000105725	3	1	2
ENSDARG00000099787	72	40	38
ENSDARG00000070546	26	13	13
ENSDARG00000045914	4986	2518	2472
ENSDARG00000045913	716	358	360
ENSDARG00000045911	1168	569	603
ENSDARG00000102361	0	0	0
ENSDARG00000045910	1068	532	540
ENSDARG00000045909	241	123	124
ENSDARG00000025073	31018	15810	15224
ENSDARG00000084828	4	3	1
ENSDARG00000084784	8	4	4
ENSDARG00000095951	2	1	1
ENSDARG00000093924	2	1	1
ENSDARG00000084451	0	0	0
ENSDARG00000031737	58	20	38
ENSDARG00000099652	2262	1179	1084
ENSDARG00000101047	1486	1220	1231
ENSDARG00000102104	1	484	480
ENSDARG00000099833	511	234	279
ENSDARG00000103870	42	20	22
ENSDARG00000096118	447	239	216
ENSDARG00000045900	668	352	322
ENSDARG00000016968	2157	1112	1046
ENSDARG00000102878	629	334	295
ENSDARG00000059311	1176	556	620
ENSDARG00000017386	463	227	236
ENSDARG00000045898	566	280	287
ENSDARG00000006060	810	437	374
ENSDARG00000103050	1	1	0
ENSDARG00000104018	3335	1659	1679
ENSDARG00000070535	2	0	2
ENSDARG00000013789	169	79	92
ENSDARG00000063686	356	199	157
ENSDARG00000087962	949	505	444
ENSDARG00000099313	1162	590	572
ENSDARG00000103102	94	45	49
ENSDARG00000102157	1	0	1
ENSDARG00000098612	15	8	8
ENSDARG00000100898	0	0	0
ENSDARG00000102340	846	417	429
ENSDARG00000099129	175	101	75
ENSDARG00000101813	11455	5819	5638
ENSDARG00000098551	104	46	58
ENSDARG00000025601	1	0	1
ENSDARG00000063672	472	211	262
ENSDARG00000018149	2657	1342	1316
ENSDARG00000095920	0	0	0
ENSDARG00000045886	2530	1257	1279
ENSDARG00000045885	2283	1097	1186
ENSDARG00000007413	2039	1000	1041
ENSDARG00000097341	21	13	8
ENSDARG00000045880	360	177	183
ENSDARG00000009657	630	315	315
ENSDARG00000093658	1100	557	547
ENSDARG00000026839	378	228	154
ENSDARG00000016979	1445	813	812
ENSDARG00000070477	531	362	348
ENSDARG00000045878	616	299	318
ENSDARG00000045877	1949	969	980
ENSDARG00000079391	387	190	197
ENSDARG00000015921	857	427	431
ENSDARG00000099520	6	2	4
ENSDARG00000061544	211	116	95
ENSDARG00000020812	3	1	2
ENSDARG00000094007	0	0	0
ENSDARG00000093685	0	0	0
ENSDARG00000059196	1	1	0
ENSDARG00000009262	98	56	43
ENSDARG00000018618	3952	2030	1923
ENSDARG00000045874	649	478	457
ENSDARG00000057468	54	170	171
ENSDARG00000045873	99	49	51
ENSDARG00000079143	122	64	58
ENSDARG00000057714	429	202	229
ENSDARG00000045224	52	28	25
ENSDARG00000011246	433	215	219
ENSDARG00000053709	75	36	39
ENSDARG00000039724	22	10	12
ENSDARG00000070441	304	145	159
ENSDARG00000011961	825	407	419
ENSDARG00000008986	346	190	157
ENSDARG00000008235	510	286	224
ENSDARG00000004592	215	106	110
ENSDARG00000006567	132	69	63
ENSDARG00000016231	222	104	118
ENSDARG00000016749	176	92	84
ENSDARG00000004227	319	141	178
ENSDARG00000006038	822	436	386
ENSDARG00000045870	1578	753	825
ENSDARG00000060248	61	23	38
ENSDARG00000017757	229	124	105
ENSDARG00000030598	368	193	175
ENSDARG00000077356	63	59	65
ENSDARG00000097907	1	35	27
ENSDARG00000089860	112	68	73
ENSDARG00000097073	0	22	25
ENSDARG00000039843	356	181	193
ENSDARG00000077654	220	127	93
ENSDARG00000080242	0	0	0
ENSDARG00000070414	0	0	0
ENSDARG00000067495	0	0	0
ENSDARG00000045867	0	0	0
ENSDARG00000095979	1	1	0
ENSDARG00000094531	0	0	0
ENSDARG00000033296	204	95	109
ENSDARG00000104357	23	12	11
ENSDARG00000006283	1329	693	638
ENSDARG00000045864	132	61	71
ENSDARG00000045863	42	18	24
ENSDARG00000093470	0	0	0
ENSDARG00000105162	52	17	35
ENSDARG00000016691	2515	1279	1239
ENSDARG00000101363	65	29	36
ENSDARG00000095042	0	0	0
ENSDARG00000100963	166	79	87
ENSDARG00000059043	18	8	10
ENSDARG00000075281	324	173	151
ENSDARG00000023766	550	340	344
ENSDARG00000097286	0	63	69
ENSDARG00000039356	637	333	304
ENSDARG00000059064	882	447	442
ENSDARG00000099725	0	5	2
ENSDARG00000090401	85	34	51
ENSDARG00000063578	990	506	487
ENSDARG00000063563	1701	895	806
ENSDARG00000039350	398	223	175
ENSDARG00000073963	138	68	71
ENSDARG00000069607	15	8	7
ENSDARG00000059053	746	372	383
ENSDARG00000092677	61	199	174
ENSDARG00000020871	2098	1210	1197
ENSDARG00000039346	1349	643	707
ENSDARG00000101565	20	15	5
ENSDARG00000097044	30	22	13
ENSDARG00000059003	437	212	231
ENSDARG00000039343	1717	864	856
ENSDARG00000039340	868	434	435
ENSDARG00000070408	91	44	47
ENSDARG00000045858	123	62	61
ENSDARG00000045856	16	12	4
ENSDARG00000045854	11	5	6
ENSDARG00000045853	140	65	76
ENSDARG00000045851	26	14	12
ENSDARG00000095324	39	12	27
ENSDARG00000015623	129	57	73
ENSDARG00000030694	3845	1927	1921
ENSDARG00000096037	638	305	336
ENSDARG00000045850	359	303	302
ENSDARG00000015931	1849	1104	993
ENSDARG00000063481	14	5	10
ENSDARG00000045847	2517	1282	1241
ENSDARG00000045846	355	199	165
ENSDARG00000045843	2208	1137	1093
ENSDARG00000045842	934	899	918
ENSDARG00000095332	46	465	463
ENSDARG00000014395	42	18	25
ENSDARG00000045837	215	106	112
ENSDARG00000094254	3	1	2
ENSDARG00000097507	68	33	35
ENSDARG00000095186	6	4	2
ENSDARG00000096986	33	14	19
ENSDARG00000097353	56	29	29
ENSDARG00000018770	5	4	2
ENSDARG00000045836	845	434	411
ENSDARG00000006409	103	47	56
ENSDARG00000045835	6	2	4
ENSDARG00000045834	2	1	1
ENSDARG00000034700	1044	512	547
ENSDARG00000024465	799	388	413
ENSDARG00000017355	67	38	31
ENSDARG00000031956	395	200	197
ENSDARG00000070220	660	334	326
ENSDARG00000075956	146	81	65
ENSDARG00000009607	1276	634	645
ENSDARG00000054321	6957	3418	3550
ENSDARG00000024654	476	245	238
ENSDARG00000040610	522	448	447
ENSDARG00000003200	77	256	286
ENSDARG00000100253	0	45	37
ENSDARG00000091640	137	62	75
ENSDARG00000073858	281	141	140
ENSDARG00000088078	21	9	12
ENSDARG00000099560	336	236	260
ENSDARG00000087120	115	143	132
ENSDARG00000099280	1033	687	705
ENSDARG00000101680	1023	673	709
ENSDARG00000098745	188	108	80
ENSDARG00000074223	360	175	185
ENSDARG00000093020	0	0	0
ENSDARG00000091974	32	14	19
ENSDARG00000005453	972	511	462
ENSDARG00000090468	361	197	164
ENSDARG00000099281	1332	641	692
ENSDARG00000068701	863	436	427
ENSDARG00000097967	0	0	0
ENSDARG00000068705	356	186	170
ENSDARG00000068708	1776	904	873
ENSDARG00000024874	787	383	404
ENSDARG00000096138	0	0	0
ENSDARG00000084778	1	0	1
ENSDARG00000102849	0	0	0
ENSDARG00000102702	937	460	477
ENSDARG00000102461	52	18	34
ENSDARG00000101296	0	0	0
ENSDARG00000099870	36	15	21
ENSDARG00000070314	1094	537	557
ENSDARG00000045822	3796	1806	1991
ENSDARG00000105079	55	25	30
ENSDARG00000101254	22	20	29
ENSDARG00000018688	1067	614	600
ENSDARG00000006029	917	519	519
ENSDARG00000079470	459	239	220
ENSDARG00000105096	1	0	1
ENSDARG00000104976	0	0	0
ENSDARG00000086740	622	311	311
ENSDARG00000027799	9	5	4
